abundance_controls,secondary_structure_fraction_sheet,zeta_potential,nsp_secondary_structure_coil,fraction_exposed_exposed_k,frac_aa_a
-11.473305514975355,0.2263157894736842,-42.0,0.595,0.02752293577981652,0.09473684210526316
2.933527905901395,0.2428977272727272,29.0,0.501,0.1501416430594901,0.08522727272727272
-4.918239657844033,0.2871287128712871,-12.0,0.45,0.1150442477876106,0.07178217821782178
-11.473305514975355,0.2418772563176895,-3.0,0.39,0.1094890510948905,0.06859205776173286
-11.473305514975355,0.2641221374045801,-3.0,0.351,0.1573033707865168,0.07022900763358779
-5.712328339502281,0.2687927107061504,39.0,0.574,0.07880434782608696,0.04328018223234624
-11.473305514975355,0.3536585365853658,-63.0,0.187,0.1172413793103448,0.1016260162601626
-2.8797279396367212,0.2414772727272727,-7.0,0.588,0.09243697478991597,0.05397727272727273
-8.273584757527972,0.1927546138072454,-11.0,0.916,0.04605263157894737,0.09774436090225563
-11.473305514975355,0.2821969696969697,-12.0,0.419,0.1979166666666667,0.06060606060606061
-11.473305514975355,0.2467532467532468,-12.0,0.747,0.08270676691729323,0.08441558441558442
-11.473305514975355,0.1821862348178138,-11.0,0.733,0.0972972972972973,0.048582995951417
-11.473305514975355,0.2666666666666667,-11.0,0.314,0.2068965517241379,0.0761904761904762
-11.473305514975355,0.1829268292682927,-42.0,0.512,0.1573033707865168,0.05487804878048781
-11.473305514975355,0.2357142857142857,39.0,0.386,0.1066666666666667,0.07857142857142857
-11.473305514975355,0.2987551867219917,-49.0,0.419,0.1171875,0.07883817427385892
-7.611820251707661,0.303448275862069,-7.0,0.221,0.1666666666666667,0.1103448275862069
-11.473305514975355,0.2797927461139896,29.0,0.645,0.1052631578947368,0.07253886010362694
1.3065434649270522,0.2589403973509934,-11.0,0.495,0.09353348729792148,0.06556291390728476
-11.473305514975355,0.2706552706552706,-63.0,0.513,0.06008583690987124,0.05413105413105413
-11.473305514975355,0.0,-63.0,0.803,0.1042654028436019,0.0
-8.273584757527972,0.1927546138072454,-49.0,0.916,0.04605263157894737,0.09774436090225563
-11.473305514975355,0.2395833333333333,12.0,0.417,0.1359223300970874,0.06770833333333333
-11.473305514975355,0.2395833333333333,-7.0,0.417,0.1359223300970874,0.06770833333333333
-0.021251568127132088,0.301980198019802,29.0,0.475,0.1221374045801527,0.0891089108910891
-11.473305514975355,0.2522321428571429,-3.0,0.393,0.0797872340425532,0.08035714285714286
-11.473305514975355,0.28,12.0,0.82,0.08,0.04
-11.473305514975355,0.253731343283582,29.0,0.527,0.125,0.05472636815920398
-11.473305514975355,0.2904290429042904,-63.0,0.644,0.08636363636363636,0.0627062706270627
5.763374980757988,0.2915980230642504,12.0,0.285,0.1597633136094675,0.07907742998352553
-7.214644317106831,0.34375,-49.0,0.708,0.08333333333333333,0.1145833333333333
-11.473305514975355,0.2611731843575419,39.0,0.485,0.08086253369272237,0.05446927374301676
-11.473305514975355,0.2027231467473525,-12.0,0.575,0.1020408163265306,0.06959152798789713
-11.473305514975355,0.2792207792207793,-3.0,0.487,0.1287128712871287,0.07792207792207792
-11.473305514975355,0.3058161350844278,-3.0,0.441,0.08856088560885608,0.1088180112570356
-11.473305514975355,0.2489626556016597,-63.0,0.456,0.09523809523809523,0.08713692946058091
-11.350582712561488,0.2222222222222222,-12.0,0.417,0.1691176470588235,0.0960960960960961
-11.473305514975355,0.3275434243176178,-49.0,0.529,0.08753315649867374,0.09181141439205956
-11.473305514975355,0.2655367231638418,-12.0,0.497,0.1301939058171745,0.09887005649717515
-1.0371222155477982,0.2993197278911565,-7.0,0.599,0.09615384615384616,0.108843537414966
-11.473305514975355,0.2232142857142857,-3.0,0.576,0.1317829457364341,0.03571428571428571
-11.473305514975355,0.2787878787878788,12.0,0.418,0.1938775510204082,0.08484848484848485
-11.473305514975355,0.2391857506361323,12.0,0.443,0.136150234741784,0.05089058524173028
-11.473305514975355,0.174496644295302,-42.0,0.523,0.1318681318681319,0.04697986577181208
-11.473305514975355,0.2591240875912408,-49.0,0.58,0.08484848484848485,0.06569343065693431
-4.1461401633126185,0.0,-12.0,0.479,0.05927342256214149,0.0
-11.473305514975355,0.1920529801324503,-63.0,0.669,0.1511627906976744,0.05960264900662252
-11.473305514975355,0.3674089068825911,-11.0,0.211,0.118140735958683,0.08906882591093117
-11.473305514975355,0.2478813559322034,-42.0,0.508,0.1337579617834395,0.07838983050847458
-11.473305514975355,0.3171247357293869,39.0,0.357,0.07563025210084033,0.08879492600422834
-11.473305514975355,0.2666666666666667,-49.0,0.314,0.2068965517241379,0.0761904761904762
-11.473305514975355,0.2997512437810945,12.0,0.522,0.1451292246520875,0.05970149253731343
-10.58892716021461,0.3542857142857143,12.0,0.303,0.09,0.08571428571428572
-11.473305514975355,0.2706552706552706,12.0,0.513,0.06008583690987124,0.05413105413105413
-11.473305514975355,0.2780487804878049,-3.0,0.332,0.1030927835051546,0.07317073170731707
-6.166970619114295,0.152991452991453,-63.0,0.666,0.07604017216642754,0.04444444444444445
-11.473305514975355,0.2395740905057675,-3.0,0.925,0.04510800508259212,0.05619639160011831
-7.125584133727522,0.2288135593220339,-11.0,0.506,0.08333333333333333,0.09322033898305085
-11.473305514975355,0.2642276422764228,-11.0,0.634,0.06962025316455696,0.07317073170731707
-11.473305514975355,0.2540540540540541,-63.0,0.808,0.1559633027522936,0.03783783783783784
-11.473305514975355,0.2538071065989848,-3.0,0.589,0.1347517730496454,0.08121827411167512
-11.473305514975355,0.2888888888888889,39.0,0.578,0.1341463414634146,0.09333333333333334
